tid,grade,prompt,essay,essayid,excerpt,feedback,startidx,endidx,commentid,type,score,wc,gender,race,ed,ds,ell,sc,fk,ttr,inverse_perplexity,content_word_density,uptake,cosine_similarity,pronoun_fps,pronoun_sp,pronoun_fpp,wh_question_count,yes_no_question_count,ND,NRO,PP,pa1,pa2,pa3,pa_var,pa_mean
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11,a e,an,198,201,1718398838647,Persuasive,3,1,M,Hispanic/Latino,1,0,0,1,121.22,1.0,,0.0,0.0,0.79679745,0,0,0,0,0,[1],[0],[0],0.5005439519882202,0.5243213772773743,0.5283272862434387,0.00022555448706048273,0.5177308718363444
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11,"e, ",no comma,1053,1056,1718398899887,Persuasive,3,2,M,Hispanic/Latino,1,0,0,1,77.91,1.0,7.665937604059114e-06,0.5,0.0,0.56843626,0,0,0,0,0,[1],[0],[0],0.500508725643158,0.5153001546859741,0.5187171101570129,9.366787073735357e-05,0.5115086634953817
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11, i,capital,1111,1113,1718398908799,Persuasive,3,1,M,Hispanic/Latino,1,0,0,1,-47.99,1.0,,1.0,0.0,0.75482184,0,0,0,0,0,[1],[0],[0],0.49936971068382263,0.5172688364982605,0.5210506916046143,0.00013412434444237675,0.5125630795955658
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11,",",no comma,1149,1150,1718398924111,Persuasive,3,2,M,Hispanic/Latino,1,0,0,1,77.91,1.0,7.665937604059114e-06,0.5,0.0,0.6052537,0,0,0,0,0,[1],[0],[0],0.5010834336280823,0.5116764307022095,0.5189918875694275,8.107336979297959e-05,0.5105839172999064
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11, Children need to realize ,Good logic,396,422,1718398936423,Persuasive,3,2,M,Hispanic/Latino,1,0,0,1,77.91,1.0,1.9873104020484203e-05,1.0,0.0,0.5954375,0,0,0,0,0,[0],[1],[1],0.4963861405849457,0.5241582989692688,0.5267549157142639,0.00028338295044990264,0.5157664517561594
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11,expose ,Is that the right word you want?,1127,1134,1718398982629,Persuasive,3,7,M,Hispanic/Latino,1,0,0,1,115.13,1.0,0.0527199565037834,0.5,0.0,0.3229925,0,1,0,0,1,[0],[0],[0],0.6238940954208374,0.5419751405715942,0.5296361446380615,0.002624587878334713,0.5651684602101644
rfQv3LPBikeoFIE1NyA3,ms,"Your principal is considering changing school policy so that students may not participate in sports or other activities unless they have at least a grade B average. Many students have a grade C average. 
She would like to hear the students' views on this possible policy change. Write a letter to your principal arguing for or against requiring at least a grade B average to participate in sports or other activities. Be sure to support your arguments with specific reasons.","Dear Principal,

Considering a policy change for students to achieve a grade B average before they are able to participate in school activities such as basketball, baseball ,and other activities is a ethical proposal.

In most schools, children dream of becoming athletes with a colossal amount of fame, but the only obstacle they need to overcome is their poor averages in their overall classes. Children need to realize that they aren't going to get a scholarship to major athletic colleges unless they succeed in their classes. They need the education of those classes to pass major exams in their future careers. When they advance in life they will need to pass iq test ,or a drug test during their life, but they wont succeed because of their education.

One kid might become the worlds most famous baseball player with a humongous amount of money and lose all that money in a instant due to the fact that he or she was scammed, robbed or, blackmailed due to the fact that he or she did not receive the proper education they were supposed to receive, because they were too caught up in sports.

The message i am trying to expose in this passage, is that the principal should enforce students to receive higher grade averages to advance in their future careers.",9.34E+11,"pass iq test ,or a drug test ",Will education help with a drug test?,661,690,1718399021469,Persuasive,3,7,M,Hispanic/Latino,1,0,0,1,81.29,1.0,0.0031199079413882,0.5,0.4285714285714285,0.7388395,0,0,0,0,1,[0],[0],[0],0.6854822635650635,0.6759757995605469,0.694449782371521,8.53462153855844e-05,0.6853026151657104
rfQv3LPBikeoFIE1NyA3,ms,"Some of your friends perform community service. For example, some tutor elementary school children and others clean up litter. They think helping the community is very important. But other friends of yours think community service takes too much time away from what they need or want to do. 
Your principal is deciding whether to require all students to perform community service. 
Write a letter to your principal in which you take a position on whether students should be required to perform community service. Support your position with examples.","2/1/11

Dear Mr. Principal,

I believe that students should not be required to do community service. It is their choice. If they want to, they should but you can not force them to do so. I also believe that you should only make students who have gotten in trouble or been bad to do community service as punishment if you want to. This will help the community and make them learn their lesson. For an illustration, if a girl or a guy gets into trouble instead of giving them detention, just make them help out the world by doing some community service. This explains that it will benefit you and your world. This also illustrates that this punishment is better because in detention, you do nothing and just keep quiet but with this, they actually do something which would make them very sore and make them never want to do it again. I believe that detention rate might go down because of this. Time is very valuable which is why community service should be a choice.

People who do community services for free I believe should feel happy with themselves and shouldn't care what other people thinks. For a demonstration, if you have done something good and you friend told that it was a waist of time, you shouldn't care what they think. This explains that if you don't care, they might stop since people will stop if you show no reaction. This also explains that people can feel happy with what they do no matter what. This is why people shouldn't care about how people judges them.

Sincerely,

STUDENT_NAME",B0CCB2BD0349,not be required to do community service,"Stick to your opinion.  If there are exceptions, you should state that in the beginning.",60,99,1718397728639,Persuasive,3,15,M,Asian/Pacific Islander,1,0,0,2,89.24,0.9444444444444444,0.011901522240216,0.3333333333333333,0.1428571428571428,0.61533606,0,2,0,0,0,[0],[0],[0],0.5010923743247986,0.494271844625473,0.51093590259552,7.018425037082684e-05,0.5021000405152639
rfQv3LPBikeoFIE1NyA3,ms,"Some of your friends perform community service. For example, some tutor elementary school children and others clean up litter. They think helping the community is very important. But other friends of yours think community service takes too much time away from what they need or want to do. 
Your principal is deciding whether to require all students to perform community service. 
Write a letter to your principal in which you take a position on whether students should be required to perform community service. Support your position with examples.","2/1/11

Dear Mr. Principal,

I believe that students should not be required to do community service. It is their choice. If they want to, they should but you can not force them to do so. I also believe that you should only make students who have gotten in trouble or been bad to do community service as punishment if you want to. This will help the community and make them learn their lesson. For an illustration, if a girl or a guy gets into trouble instead of giving them detention, just make them help out the world by doing some community service. This explains that it will benefit you and your world. This also illustrates that this punishment is better because in detention, you do nothing and just keep quiet but with this, they actually do something which would make them very sore and make them never want to do it again. I believe that detention rate might go down because of this. Time is very valuable which is why community service should be a choice.

People who do community services for free I believe should feel happy with themselves and shouldn't care what other people thinks. For a demonstration, if you have done something good and you friend told that it was a waist of time, you shouldn't care what they think. This explains that if you don't care, they might stop since people will stop if you show no reaction. This also explains that people can feel happy with what they do no matter what. This is why people shouldn't care about how people judges them.

Sincerely,

STUDENT_NAME",B0CCB2BD0349,r lesson. For an illustrati,Think about breaking up this giant paragraph.  It will make it easier to read and to organize your thoughts.,383,410,1718397772495,Persuasive,3,19,M,Asian/Pacific Islander,1,0,0,2,78.75,0.9047619047619048,0.0151469259443687,0.4285714285714285,0.1666666666666666,0.51640004,0,1,0,0,0,[0],[0],[0],0.5032032132148743,0.5063617825508118,0.5060485601425171,3.028444610938171e-06,0.5052045186360677
rfQv3LPBikeoFIE1NyA3,ms,"Some of your friends perform community service. For example, some tutor elementary school children and others clean up litter. They think helping the community is very important. But other friends of yours think community service takes too much time away from what they need or want to do. 
Your principal is deciding whether to require all students to perform community service. 
Write a letter to your principal in which you take a position on whether students should be required to perform community service. Support your position with examples.","2/1/11

Dear Mr. Principal,

I believe that students should not be required to do community service. It is their choice. If they want to, they should but you can not force them to do so. I also believe that you should only make students who have gotten in trouble or been bad to do community service as punishment if you want to. This will help the community and make them learn their lesson. For an illustration, if a girl or a guy gets into trouble instead of giving them detention, just make them help out the world by doing some community service. This explains that it will benefit you and your world. This also illustrates that this punishment is better because in detention, you do nothing and just keep quiet but with this, they actually do something which would make them very sore and make them never want to do it again. I believe that detention rate might go down because of this. Time is very valuable which is why community service should be a choice.

People who do community services for free I believe should feel happy with themselves and shouldn't care what other people thinks. For a demonstration, if you have done something good and you friend told that it was a waist of time, you shouldn't care what they think. This explains that if you don't care, they might stop since people will stop if you show no reaction. This also explains that people can feel happy with what they do no matter what. This is why people shouldn't care about how people judges them.

Sincerely,

STUDENT_NAME",B0CCB2BD0349,This also illustrates,The flow of this paragraph feels more like rambling because of the organization.,607,628,1718397813776,Persuasive,3,13,M,Asian/Pacific Islander,1,0,0,1,66.74,0.9285714285714286,0.0063346277550763,0.4285714285714285,0.3333333333333333,0.50831383,0,0,0,0,0,[0],[0],[0],0.5031943917274475,0.5024217963218689,0.5089734792709351,1.2819884326849737e-05,0.5048632224400839
